FA_SLMAS,OLDSLCODE,varchar,8,NULL,NULL,YES
FA_SLMAS,email2,varchar,50,NULL,NULL,YES
FA_SLMAS,ACTYPE,varchar,10,NULL,NULL,YES
FA_SLMAS,user_name,varchar,35,NULL,NULL,YES
FA_SLMAS,password,varchar,10,NULL,NULL,YES
FA_SLMAS,UserType,char,1,NULL,NULL,YES
FA_SLMAS,isactive,varchar,1,NULL,NULL,YES
FA_SLMAS,gstinno,varchar,15,NULL,NULL,YES
FA_SLMAS,gststatecode,varchar,2,NULL,NULL,YES
FA_SLMAS,supptype,varchar,1,NULL,NULL,YES
FA_SLMAS,CRDDAYS2,decimal,NULL,3,0,YES
FA_SLMAS,SubRegionCode,varchar,5,NULL,NULL,YES
FA_SLMAS,rate_type,varchar,20,NULL,NULL,YES
FA_SLMAS,Region,varchar,5,NULL,NULL,YES
FA_SLMAS,zonecode,varchar,2,NULL,NULL,YES
FA_SLMAS,mod_date,datetime,NULL,NULL,NULL,YES
FA_SLMAS,mod_user,varchar,20,NULL,NULL,YES
FA_SLMAS,ipaddr,varchar,20,NULL,NULL,YES
FA_SLMAS,hostname,varchar,20,NULL,NULL,YES
FA_SLMAS,mod_form,varchar,20,NULL,NULL,YES
FA_SLMAS,mod_username,varchar,20,NULL,NULL,YES
FA_SLMAS,scanfilename,varchar,200,NULL,NULL,YES
FA_SLMAS,active,char,1,NULL,NULL,YES
FA_SLMAS,TDS_TCS_Flg,char,1,NULL,NULL,YES
FA_SLMAS,CR_DaysLock,tinyint,NULL,3,0,YES
FA_SLMAS,PolicyNo,varchar,30,NULL,NULL,YES
FA_SLMAS,PeriodFDt,datetime,NULL,NULL,NULL,YES
FA_SLMAS,PeriodTDt,datetime,NULL,NULL,NULL,YES
FA_SLMAS,TDS_TCS_Cal_Flg,char,1,NULL,NULL,YES
FA_SLMAS,TypeofEnterprise,varchar,2,NULL,NULL,YES
FA_SLMAS,MSME_GroupType,varchar,2,NULL,NULL,YES
FA_SLMAS,MSME_Group,varchar,2,NULL,NULL,YES
FA_SLMAS,UAM,varchar,13,NULL,NULL,YES
FA_SLMAS,GSTORPAN_File,varchar,40,NULL,NULL,YES
FA_SLMAS,MSME_CERTIFICATE_File,varchar,40,NULL,NULL,YES
FA_SLMAS,branch_name,varchar,25,NULL,NULL,YES
FA_SLMAS,Cheque_Favour,varchar,55,NULL,NULL,YES
FA_SLMAS,Internal_EMailID,varchar,20,NULL,NULL,YES
FA_SLMAS,TANNO,varchar,10,NULL,NULL,YES
FA_SLMAS,Short_Name,varchar,16,NULL,NULL,YES
FA_SLMAS,MailSend,char,1,NULL,NULL,YES
FA_SLMAS,isautomailflg,char,2,NULL,NULL,YES
FA_SLMAS,CIN,varchar,21,NULL,NULL,YES
FA_SLMAS,CSM_Slcode,varchar,10,NULL,NULL,YES
FA_SLMAS,CSM_SlName,varchar,250,NULL,NULL,YES
